id,chuong_id,chuong_ten,dieu_id,dieu_ten,khoan_id,diem_id,cap_do,noi_dung,full_citation,ten_van_ban,ngay_ban_hanh,co_quan_ban_hanh,so_hieu,keyphrase,dang_quy_dinh
487,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",5,b,diem,"Được dành một phần thời gian làm việc để thực hiện các nhiệm vụ của an toàn, vệ sinh viên nhưng vẫn được trả lương cho thời gian thực hiện nhiệm vụ và được hưởng phụ cấp trách nhiệm.","Điều 74, Khoản 5, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,quyen
488,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",5,,khoan_bo_sung,"Mức phụ cấp trách nhiệm do người sử dụng lao động và Ban chấp hành công đoàn cơ sở thống nhất thỏa thuận và được ghi trong quy chế hoạt động của mạng lưới an toàn, vệ sinh viên;","Điều 74 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người sử dụng lao động,nghia_vu
489,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",5,c,diem,"Yêu cầu người lao động trong tổ ngừng làm việc để thực hiện các biện pháp bảo đảm an toàn, vệ sinh lao động, nếu thấy có nguy cơ trực tiếp gây sự cố, tai nạn lao động và chịu trách nhiệm về quyết định đó;","Điều 74, Khoản 5, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bảo đảm an toàn|chịu trách nhiệm|người lao động,khac
490,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",74,"An toàn, vệ sinh viên",5,d,diem,"Được học tập, bồi dưỡng nâng cao trình độ chuyên môn, nghiệp vụ, phương pháp hoạt động.","Điều 74, Khoản 5, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
491,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",1,,khoan,"Căn cứ vào quy mô, tính chất lao động, nguy cơ tai nạn lao động, bệnh nghề nghiệp, điều kiện lao động mà người sử dụng lao động thành lập Hội đồng an toàn, vệ sinh lao động cơ sở.","Điều 75, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|điều kiện lao động|người sử dụng lao động,dieu_kien
492,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",1,,khoan_bo_sung,Chính phủ quy định chi tiết khoản này.,"Điều 75 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,quy định chi tiết|chính phủ quy định|chính phủ quy định chi tiết,khac
493,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",2,,khoan,"Hội đồng an toàn, vệ sinh lao động cơ sở có nhiệm vụ và quyền hạn sau đây","Điều 75, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
494,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",2,a,diem,"Tư vấn, phối hợp với người sử dụng lao động trong việc xây dựng nội quy, quy trình, kế hoạch và các biện pháp bảo đảm an toàn, vệ sinh lao động tại cơ sở sản xuất, kinh doanh;","Điều 75, Khoản 2, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bảo đảm an toàn|người sử dụng lao động,khac
495,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",2,b,diem,"Hằng năm, tổ chức đối thoại tại nơi làm việc giữa người lao động, người sử dụng lao động nhằm chia sẻ thông tin, tăng cường sự hiểu biết và thúc đẩy cải thiện các điều kiện làm việc công bằng, an toàn cho người lao động; nâng cao hiệu quả thực hiện chính sách, pháp luật về an toàn, vệ sinh lao động tại cơ sở sản xuất, kinh doanh;","Điều 75, Khoản 2, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|người lao động|người sử dụng lao động,dieu_kien
496,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",2,c,diem,"Tổ chức kiểm tra tình hình thực hiện công tác an toàn, vệ sinh lao động tại cơ sở sản xuất, kinh doanh;","Điều 75, Khoản 2, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
497,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",2,d,diem,"Yêu cầu người sử dụng lao động thực hiện các biện pháp xử lý, khắc phục nếu phát hiện thấy nguy cơ mất an toàn, vệ sinh lao động.","Điều 75, Khoản 2, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,mất an toàn|người sử dụng lao động,khac
498,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",3,,khoan,"Thành phần của Hội đồng an toàn, vệ sinh lao động cơ sở bao gồm","Điều 75, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
499,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",3,a,diem,Đại diện người sử dụng lao động làm Chủ tịch Hội đồng;,"Điều 75, Khoản 3, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người sử dụng lao động,khac
500,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",3,b,diem,Đại diện của Ban chấp hành công đoàn cơ sở hoặc đại diện tập thể người lao động nơi chưa có tổ chức công đoàn làm Phó Chủ tịch Hội đồng;,"Điều 75, Khoản 3, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động,nghia_vu
501,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",3,c,diem,"Người làm công tác an toàn, vệ sinh lao động ở cơ sở sản xuất, kinh doanh là ủy viên thường trực kiêm thư ký Hội đồng;","Điều 75, Khoản 3, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
502,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",3,d,diem,"Người làm công tác y tế ở cơ sở sản xuất, kinh doanh;","Điều 75, Khoản 3, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
503,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",3,đ,diem,Các thành viên khác có liên quan.,"Điều 75, Khoản 3, Điểm đ - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
504,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",75,"Hội đồng an toàn, vệ sinh lao động cơ sở",3,,khoan_bo_sung,"Thành phần của Hội đồng an toàn, vệ sinh lao động cơ sở phải bảo đảm tỷ lệ thành viên nữ tham gia phù hợp với nguyên tắc bình đẳng giới, điều kiện thực tế ở cơ sở sản xuất, kinh doanh.","Điều 75 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,dieu_kien
505,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",1,,khoan,"Hằng năm, người sử dụng lao động phải xây dựng và tổ chức triển khai kế hoạch an toàn, vệ sinh lao động. Đối với các công việc phát sinh trong năm kế hoạch thì phải bổ sung nội dung phù hợp vào kế hoạch an toàn, vệ sinh lao động.","Điều 76, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người sử dụng lao động,khac
506,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",2,,khoan,"Việc lập kế hoạch an toàn, vệ sinh lao động phải được lấy ý kiến Ban chấp hành công đoàn cơ sở và dựa trên các căn cứ sau đây","Điều 76, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,nghia_vu
507,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",2,a,diem,"Đánh giá rủi ro về an toàn, vệ sinh lao động tại nơi làm việc; việc kiểm soát yếu tố nguy hiểm, yếu tố có hại và kế hoạch ứng cứu khẩn cấp;","Điều 76, Khoản 2, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|yếu tố có hại|yếu tố nguy hiểm,khac
508,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",2,b,diem,"Kết quả thực hiện công tác an toàn, vệ sinh lao động năm trước;","Điều 76, Khoản 2, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
509,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",2,c,diem,"Nhiệm vụ, phương hướng kế hoạch sản xuất, kinh doanh và tình hình lao động của năm kế hoạch;","Điều 76, Khoản 2, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
510,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",2,d,diem,"Kiến nghị của người lao động, của tổ chức công đoàn và của đoàn thanh tra, đoàn kiểm tra.","Điều 76, Khoản 2, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động,khac
511,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",3,,khoan,"Kế hoạch an toàn, vệ sinh lao động phải có các nội dung chủ yếu sau đây","Điều 76, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
512,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",3,a,diem,"Biện pháp kỹ thuật an toàn lao động và phòng, chống cháy, nổ;","Điều 76, Khoản 3, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
513,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",3,b,diem,"Biện pháp về kỹ thuật vệ sinh lao động, phòng, chống yếu tố có hại và cải thiện điều kiện lao động;","Điều 76, Khoản 3, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,yếu tố có hại|điều kiện lao động,dieu_kien
514,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",3,c,diem,Trang cấp phương tiện bảo vệ cá nhân cho người lao động;,"Điều 76, Khoản 3, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động,khac
515,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",3,d,diem,Chăm sóc sức khỏe người lao động;,"Điều 76, Khoản 3, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,sức khỏe|người lao động,khac
516,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",76,"Kế hoạch an toàn, vệ sinh lao động",3,đ,diem,"Thông tin, tuyên truyền, giáo dục, huấn luyện về an toàn, vệ sinh lao động.","Điều 76, Khoản 3, Điểm đ - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
517,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",77,"Đánh giá nguy cơ rủi ro về an toàn, vệ sinh lao động",1,,khoan,"Đánh giá nguy cơ rủi ro về an toàn, vệ sinh lao động là việc phân tích, nhận diện nguy cơ và tác hại của yếu tố nguy hiểm, yếu tố có hại tại nơi làm việc nhằm chủ động phòng, ngừa tai nạn lao động, bệnh nghề nghiệp và cải thiện điều kiện lao động.","Điều 77, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|nơi làm việc|yếu tố có hại|yếu tố nguy hiểm|điều kiện lao động,dinh_nghia
518,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",77,"Đánh giá nguy cơ rủi ro về an toàn, vệ sinh lao động",2,,khoan,"Người sử dụng lao động phải tổ chức đánh giá và hướng dẫn người lao động tự đánh giá nguy cơ rủi ro về an toàn, vệ sinh lao động trước khi làm việc, thường xuyên trong quá trình lao động hoặc khi cần thiết.","Điều 77, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,quá trình lao động|người lao động|người sử dụng lao động,khac
519,V,"BẢO ĐẢM AN TOÀN, VỆ SINH LAO ĐỘNG ĐỐI VỚI CƠ SỞ SẢN XUẤT, KINH DOANH",77,"Đánh giá nguy cơ rủi ro về an toàn, vệ sinh lao động",3,,khoan,"Các ngành, nghề có nguy cơ cao về tai nạn lao động, bệnh nghề nghiệp, việc đánh giá nguy cơ rủi ro về an toàn, vệ sinh lao động phải được áp dụng bắt buộc và đưa vào trong nội quy, quy trình làm việc.","Điều 77, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp,khac
